AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1120,"Arts, Communications, History, and Humanities Teachers, Postsecondary",broad,"242,260",0.5,,,,,*,"88,260",0.5,*,*,*,*,*,"45,550","58,900","76,850","101,680","150,580",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,"97,830",0.9,,,,,*,"93,440",0.7,*,*,*,*,*,"40,960","58,570","77,280","103,690","167,610",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",detailed,"27,350",0.4,,,,,*,"84,700",0.6,*,*,*,*,*,"46,930","58,520","76,250","99,850","133,720",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,"57,680",0.4,,,,,*,"83,130",0.7,*,*,*,*,*,"45,980","53,460","74,280","100,200","133,220",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,"19,520",0.7,,,,,*,"83,300",0.6,*,*,*,*,*,"46,420","59,250","76,030","99,570","130,250",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,"18,250",0.5,,,,,*,"88,640",0.6,*,*,*,*,*,"46,540","61,140","79,400","102,870","134,420",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,"21,620",1.2,,,,,*,"87,100",0.7,*,*,*,*,*,"46,940","61,200","78,780","100,150","132,600",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1190,Miscellaneous Postsecondary Teachers,broad,"333,440",0.4,,,,,*,"83,240",0.6,*,*,*,*,*,"39,200","49,830","66,390","99,780","147,650",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,"2,420",1.2,,,,,*,"89,840",0.7,*,*,*,*,*,"47,770","58,220","76,440","107,060","149,650",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,"13,400",0.8,,,,,*,"82,020",0.6,*,*,*,*,*,"39,920","52,980","72,650","99,860","133,490",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,"103,100",1.0,,,,,31.49,"65,500",0.6,18.12,22.54,28.77,37.43,49.20,"37,680","46,890","59,840","77,840","102,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1199,"Postsecondary Teachers, All Other",detailed,"214,520",0.5,,,,,*,"91,760",0.7,*,*,*,*,*,"44,870","57,600","76,920","109,000","168,320",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",minor,"4,177,640",0.4,,,,,*,"65,580",0.5,*,*,*,*,*,"37,660","48,230","61,180","78,390","100,660",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2010,Preschool and Kindergarten Teachers,broad,"534,610",1.4,,,,,21.42,"44,540",0.8,12.83,14.28,17.79,24.64,35.04,"26,690","29,700","37,000","51,240","72,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,"415,360",1.8,,,,,18.58,"38,640",0.9,11.50,13.88,16.99,21.20,28.16,"23,920","28,870","35,330","44,090","58,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,"119,250",1.2,,,,,*,"65,120",0.8,*,*,*,*,*,"40,620","48,550","60,490","77,200","100,020",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2020,Elementary and Middle School Teachers,broad,"2,016,430",0.5,,,,,*,"67,930",0.5,*,*,*,*,*,"45,620","49,170","61,730","78,890","101,130",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,"1,394,200",0.7,,,,,*,"68,000",0.6,*,*,*,*,*,"45,470","49,120","61,690","78,860","101,310",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,"611,120",1.6,,,,,*,"67,790",0.7,*,*,*,*,*,"45,910","49,320","61,810","78,970","100,570",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2023,"Career/Technical Education Teachers, Middle School",detailed,"11,110",2.8,,,,,*,"67,680",1.0,*,*,*,*,*,"46,790","51,630","62,630","77,810","99,250",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2030,Secondary School Teachers,broad,"1,130,370",1.1,,,,,*,"69,330",0.6,*,*,*,*,*,"46,550","50,210","62,360","79,470","101,630",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,"1,042,090",1.2,,,,,*,"69,480",0.6,*,*,*,*,*,"46,480","50,090","62,360","79,520","101,710",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,"88,280",1.6,,,,,*,"67,610",0.9,*,*,*,*,*,"47,250","51,340","62,500","78,320","98,090",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2050,Special Education Teachers,broad,"496,220",0.7,,,,,*,"70,110",0.5,*,*,*,*,*,"45,780","50,870","62,950","80,430","102,450",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2051,"Special Education Teachers, Preschool",detailed,"22,970",5.4,,,,,*,"69,620",1.1,*,*,*,*,*,"38,020","48,760","62,240","81,270","113,700",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,"195,010",1.3,,,,,*,"68,580",0.7,*,*,*,*,*,"45,730","50,450","62,390","79,580","101,100",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,"82,970",2.4,,,,,*,"69,530",0.9,*,*,*,*,*,"46,220","50,920","62,990","80,010","100,560",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,"152,490",1.5,,,,,*,"71,290",0.7,*,*,*,*,*,"46,880","51,870","63,560","80,820","102,850",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2059,"Special Education Teachers, All Other",detailed,"42,780",3.4,,,,,*,"74,310",1.6,*,*,*,*,*,"38,680","50,730","63,950","89,770","121,850",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3000,Other Teachers and Instructors,minor,"977,300",0.9,,,,,23.41,"48,700",0.6,11.52,14.42,18.51,27.85,38.14,"23,960","29,980","38,510","57,930","79,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3010,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",broad,"36,490",2.4,,,,,30.35,"63,130",0.9,17.78,22.27,28.17,36.91,46.64,"36,970","46,320","58,590","76,770","97,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,"36,490",2.4,,,,,30.35,"63,130",0.9,17.78,22.27,28.17,36.91,46.64,"36,970","46,320","58,590","76,770","97,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3020,Self-Enrichment Teachers,broad,"248,150",1.1,,,,,24.19,"50,320",1.0,12.64,15.02,21.21,29.16,39.11,"26,290","31,230","44,110","60,640","81,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3021,Self-Enrichment Teachers,detailed,"248,150",1.1,,,,,24.19,"50,320",1.0,12.64,15.02,21.21,29.16,39.11,"26,290","31,230","44,110","60,640","81,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3030,"Substitute Teachers, Short-Term",broad,"397,200",1.9,,,,,20.52,"42,680",0.8,10.99,13.68,16.95,22.44,29.42,"22,850","28,460","35,250","46,680","61,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3031,"Substitute Teachers, Short-Term",detailed,"397,200",1.9,,,,,20.52,"42,680",0.8,10.99,13.68,16.95,22.44,29.42,"22,850","28,460","35,250","46,680","61,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3040,Tutors,broad,"174,980",1.9,,,,,21.55,"44,820",1.5,12.52,14.53,17.63,23.63,35.29,"26,040","30,220","36,680","49,150","73,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3041,Tutors,detailed,"174,980",1.9,,,,,21.55,"44,820",1.5,12.52,14.53,17.63,23.63,35.29,"26,040","30,220","36,680","49,150","73,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3090,Miscellaneous Teachers and Instructors,broad,"120,480",1.6,,,,,*,"66,450",0.8,*,*,*,*,*,"30,230","45,170","61,250","80,630","102,800",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3099,"Teachers and Instructors, All Other",detailed,"120,480",1.6,,,,,*,"66,450",0.8,*,*,*,*,*,"30,230","45,170","61,250","80,630","102,800",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4000,"Librarians, Curators, and Archivists",minor,"236,090",0.8,,,,,27.28,"56,750",0.5,14.15,18.14,24.62,32.77,42.99,"29,440","37,720","51,220","68,170","89,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4010,"Archivists, Curators, and Museum Technicians",broad,"31,080",1.2,,,,,29.28,"60,900",1.4,15.30,19.45,25.68,35.73,47.36,"31,820","40,460","53,420","74,320","98,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4011,Archivists,detailed,"7,230",3.2,,,,,30.76,"63,980",1.3,16.98,21.82,28.19,37.69,48.97,"35,310","45,390","58,640","78,400","101,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4012,Curators,detailed,"11,620",1.6,,,,,32.45,"67,490",2.7,17.46,22.20,29.03,38.08,49.51,"36,320","46,170","60,380","79,200","102,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4013,Museum Technicians and Conservators,detailed,"12,240",1.9,,,,,25.40,"52,820",1.0,14.25,17.46,22.72,30.06,39.26,"29,640","36,320","47,270","62,520","81,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4020,Librarians and Media Collections Specialists,broad,"131,680",0.8,,,,,31.14,"64,770",0.5,17.43,23.22,29.65,37.54,47.43,"36,260","48,300","61,660","78,090","98,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4022,Librarians and Media Collections Specialists,detailed,"131,680",0.8,,,,,31.14,"64,770",0.5,17.43,23.22,29.65,37.54,47.43,"36,260","48,300","61,660","78,090","98,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4030,Library Technicians,broad,"73,330",1.5,,,,,19.52,"40,590",0.5,12.37,14.62,18.08,23.05,28.64,"25,730","30,400","37,600","47,940","59,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4031,Library Technicians,detailed,"73,330",1.5,,,,,19.52,"40,590",0.5,12.37,14.62,18.08,23.05,28.64,"25,730","30,400","37,600","47,940","59,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9000,Other Educational Instruction and Library Occupations,minor,"1,725,460",0.4,,,,,*,"40,410",0.5,*,*,*,*,*,"23,040","28,560","35,520","46,550","63,490",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9020,Farm and Home Management Educators,broad,"8,220",2.7,,,,,28.10,"58,450",2.1,14.94,18.78,25.70,34.16,42.09,"31,080","39,070","53,450","71,050","87,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9021,Farm and Home Management Educators,detailed,"8,220",2.7,,,,,28.10,"58,450",2.1,14.94,18.78,25.70,34.16,42.09,"31,080","39,070","53,450","71,050","87,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9030,Instructional Coordinators,broad,"198,660",0.8,,,,,35.14,"73,080",0.7,20.19,25.07,31.97,40.82,50.58,"42,000","52,140","66,490","84,900","105,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9031,Instructional Coordinators,detailed,"198,660",0.8,,,,,35.14,"73,080",0.7,20.19,25.07,31.97,40.82,50.58,"42,000","52,140","66,490","84,900","105,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9040,Teaching Assistants,broad,"1,389,400",0.5,,,,,*,"34,530",0.5,*,*,*,*,*,"22,770","27,840","31,320","38,350","47,860",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,"135,160",0.4,,,,,*,"41,900",0.5,*,*,*,*,*,"23,190","30,310","38,050","50,380","63,630",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,"1,254,240",0.5,,,,,*,"33,740",0.5,*,*,*,*,*,"22,720","27,670","30,920","37,780","46,840",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9090,Miscellaneous Educational Instruction and Library Workers,broad,"129,170",1.1,,,,,25.12,"52,250",0.9,12.75,15.54,22.91,30.14,39.48,"26,520","32,330","47,650","62,690","82,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9099,"Educational Instruction and Library Workers, All Other",detailed,"129,170",1.1,,,,,25.12,"52,250",0.9,12.75,15.54,22.91,30.14,39.48,"26,520","32,330","47,650","62,690","82,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"2,063,380",0.5,,,,,36.78,"76,500",1.0,14.62,18.60,27.90,41.29,62.34,"30,410","38,690","58,030","85,880","129,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1000,Art and Design Workers,minor,"678,620",0.7,,,,,31.34,"65,180",1.5,14.46,17.47,24.59,38.03,55.38,"30,080","36,340","51,150","79,100","115,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1010,Artists and Related Workers,broad,"114,810",3.1,,,,,51.95,"108,050",1.4,20.11,30.03,45.78,63.84,85.63,"41,830","62,460","95,220","132,790","178,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1011,Art Directors,detailed,"54,470",3.3,,,,,59.76,"124,310",1.1,27.80,37.13,50.57,73.92,99.55,"57,820","77,220","105,180","153,760","207,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1012,Craft Artists,detailed,"4,760",5.8,,,,,23.65,"49,180",2.3,11.16,14.72,18.34,26.04,42.49,"23,220","30,620","38,150","54,170","88,380",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,"12,080",13.4,,,,,33.59,"69,870",7.4,13.67,18.63,27.67,40.11,59.94,"28,440","38,760","57,560","83,440","124,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1014,Special Effects Artists and Animators,detailed,"35,990",9.5,,,,,53.43,"111,130",2.2,25.32,32.64,47.57,63.11,83.72,"52,660","67,900","98,950","131,280","174,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1019,"Artists and Related Workers, All Other",detailed,"7,510",6.6,,,,,35.64,"74,130",2.6,13.13,17.80,33.54,50.91,58.49,"27,310","37,030","69,760","105,900","121,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1020,Designers,broad,"563,810",1.1,,,,,27.14,"56,450",1.1,14.29,16.91,22.59,32.96,45.96,"29,720","35,170","46,990","68,560","95,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1021,Commercial and Industrial Designers,detailed,"30,450",2.4,,,,,39.30,"81,740",1.5,21.00,27.96,36.50,48.15,60.47,"43,680","58,170","75,910","100,140","125,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1022,Fashion Designers,detailed,"20,560",4.5,,,,,41.23,"85,760",2.3,16.67,25.40,36.87,50.39,67.27,"34,660","52,840","76,700","104,800","139,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1023,Floral Designers,detailed,"42,840",2.3,,,,,16.50,"34,310",0.7,11.32,13.74,15.94,18.16,22.39,"23,540","28,590","33,160","37,770","46,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,detailed,"211,890",0.8,,,,,31.01,"64,500",1.2,17.04,21.32,27.88,37.00,48.52,"35,430","44,350","57,990","76,970","100,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1025,Interior Designers,detailed,"64,290",1.7,,,,,32.43,"67,460",0.9,17.60,22.88,29.61,38.35,48.82,"36,610","47,590","61,590","79,770","101,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,detailed,"173,110",2.0,,,,,18.33,"38,120",0.9,13.82,14.78,17.01,20.09,24.03,"28,740","30,750","35,380","41,780","49,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1027,Set and Exhibit Designers,detailed,"9,490",3.8,,,,,32.93,"68,490",2.6,15.94,19.99,28.84,39.80,56.82,"33,160","41,570","59,990","82,790","118,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1029,"Designers, All Other",detailed,"11,180",7.0,,,,,36.75,"76,430",4.2,16.41,21.24,31.44,45.04,65.01,"34,120","44,170","65,390","93,680","135,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2000,"Entertainers and Performers, Sports and Related Workers",minor,"526,600",1.9,,,,,40.88,"85,030",1.8,13.47,17.00,25.45,44.04,74.40,"28,020","35,360","52,940","91,600","154,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2010,"Actors, Producers, and Directors",broad,"207,920",4.0,,,,,48.74,"101,370",1.6,15.65,21.71,36.27,59.84,87.74,"32,550","45,150","75,440","124,480","182,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2011,Actors,detailed,"54,160",7.2,,,,,36.06,*,4.0,13.20,15.61,17.94,29.63,109.46,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,"153,770",3.2,,,,,53.20,"110,660",1.6,20.26,27.92,41.02,61.52,86.51,"42,140","58,080","85,320","127,970","179,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,"243,620",1.3,,,,,*,"71,730",4.1,*,*,*,*,*,"24,810","31,320","45,080","63,440","100,600",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2021,Athletes and Sports Competitors,detailed,"11,930",8.7,,,,,*,"358,080",11.4,*,*,*,*,*,"28,510","44,690","94,270","215,530",#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,"218,970",1.5,,,,,*,"57,450",1.7,*,*,*,*,*,"24,910","31,340","44,890","62,330","93,590",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,"12,720",4.5,,,,,*,"49,030",11.1,*,*,*,*,*,"22,090","28,080","36,010","48,610","69,010",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2030,Dancers and Choreographers,broad,"14,340",10.4,,,,,25.99,"54,050",2.7,13.32,15.56,22.62,31.87,43.07,"27,700","32,360","47,050","66,290","89,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2031,Dancers,detailed,"8,930",13.7,,,,,24.62,*,3.9,13.20,15.51,21.64,29.18,39.03,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2032,Choreographers,detailed,"5,400",9.3,,,,,28.24,"58,740",3.5,13.95,16.20,24.52,36.25,48.28,"29,020","33,700","50,990","75,390","100,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2040,"Musicians, Singers, and Related Workers",broad,"43,440",2.5,,,,,49.05,*,2.9,14.80,20.87,36.01,59.82,97.18,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2041,Music Directors and Composers,detailed,"11,690",4.8,,,,,45.88,"95,430",9.2,15.26,21.66,30.26,47.21,79.69,"31,750","45,050","62,940","98,200","165,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2042,Musicians and Singers,detailed,"31,750",2.7,,,,,50.21,*,2.5,14.42,20.36,39.14,61.74,100.22,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,"17,280",6.6,,,,,28.30,*,6.7,11.40,15.45,20.90,30.88,48.10,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2091,"Disc Jockeys, Except Radio",detailed,"5,640",6.5,,,,,25.48,*,4.2,9.87,15.04,21.34,29.60,46.84,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,"11,640",9.2,,,,,29.67,*,9.4,11.73,15.58,20.31,31.06,48.11,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3000,Media and Communication Workers,minor,"630,340",0.7,,,,,40.81,"84,890",1.1,17.33,23.00,31.85,45.61,63.64,"36,050","47,850","66,240","94,860","132,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3010,Broadcast Announcers and Radio Disc Jockeys,broad,"26,820",6.4,,,,,74.87,"155,730",7.3,11.50,14.92,20.07,32.88,82.52,"23,920","31,030","41,750","68,400","171,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,"26,820",6.4,,,,,74.87,"155,730",7.3,11.50,14.92,20.07,32.88,82.52,"23,920","31,030","41,750","68,400","171,650",,
